"","lat","long","state","county","county_state","elevation"
"419",36.96,-80.86,"virginia","wythe","wythe, virginia",2236.29
"420",37.02,-80.86,"virginia","pulaski","pulaski, virginia",2453.38
"421",37.08,-80.86,"virginia","pulaski","pulaski, virginia",2303.3
"422",37.14,-80.86,"virginia","bland","bland, virginia",2685.05
"423",37.2,-80.86,"virginia","giles","giles, virginia",3114.72
"424",37.26,-80.86,"virginia","giles","giles, virginia",3096.63
"425",37.32,-80.86,"virginia","giles","giles, virginia",2053.47
"426",37.38,-80.86,"virginia","giles","giles, virginia",1764.56
"427",36.6,-80.8,"virginia","carroll","carroll, virginia",2465.25
"428",36.66,-80.8,"virginia","carroll","carroll, virginia",2640.75
"429",36.72,-80.8,"virginia","carroll","carroll, virginia",2594.09
"430",36.78,-80.8,"virginia","carroll","carroll, virginia",2647.55
"431",36.84,-80.8,"virginia","carroll","carroll, virginia",2477.78
"432",36.9,-80.8,"virginia","wythe","wythe, virginia",2164
"433",36.96,-80.8,"virginia","pulaski","pulaski, virginia",2059.7
"434",37.02,-80.8,"virginia","pulaski","pulaski, virginia",2256.39
"435",37.08,-80.8,"virginia","pulaski","pulaski, virginia",2157.38
"436",37.14,-80.8,"virginia","pulaski","pulaski, virginia",2497.47
"437",37.2,-80.8,"virginia","giles","giles, virginia",1986.78
"438",37.26,-80.8,"virginia","giles","giles, virginia",2221.44
"439",37.32,-80.8,"virginia","giles","giles, virginia",1911.21
"440",37.38,-80.8,"virginia","giles","giles, virginia",1862.41
"441",36.6,-80.74,"virginia","carroll","carroll, virginia",1805.8
"442",36.66,-80.74,"virginia","carroll","carroll, virginia",2933
"443",36.72,-80.74,"virginia","carroll","carroll, virginia",2654.96
"444",36.78,-80.74,"virginia","carroll","carroll, virginia",2357.76
"445",36.84,-80.74,"virginia","carroll","carroll, virginia",2483.27
"446",36.9,-80.74,"virginia","pulaski","pulaski, virginia",2527.01
"447",36.96,-80.74,"virginia","pulaski","pulaski, virginia",1975.47
"448",37.02,-80.74,"virginia","pulaski","pulaski, virginia",2407.86
"449",37.08,-80.74,"virginia","pulaski","pulaski, virginia",1968.08
"450",37.14,-80.74,"virginia","pulaski","pulaski, virginia",2059.89
"451",37.2,-80.74,"virginia","giles","giles, virginia",2244.95
"452",37.26,-80.74,"virginia","giles","giles, virginia",1882.18
"453",37.32,-80.74,"virginia","giles","giles, virginia",2259.99
"454",37.38,-80.74,"virginia","giles","giles, virginia",3262.38
"455",36.6,-80.68,"virginia","carroll","carroll, virginia",1440.91
"456",36.66,-80.68,"virginia","carroll","carroll, virginia",2851.74
"457",36.72,-80.68,"virginia","carroll","carroll, virginia",2726.56
"458",36.78,-80.68,"virginia","carroll","carroll, virginia",2718.89
"459",36.84,-80.68,"virginia","carroll","carroll, virginia",2342.86
"460",36.9,-80.68,"virginia","pulaski","pulaski, virginia",2927.52
"461",36.96,-80.68,"virginia","pulaski","pulaski, virginia",2438.22
"462",37.02,-80.68,"virginia","pulaski","pulaski, virginia",1844.7
"463",37.08,-80.68,"virginia","pulaski","pulaski, virginia",2079.7
"464",37.14,-80.68,"virginia","pulaski","pulaski, virginia",2076.87
"465",37.2,-80.68,"virginia","pulaski","pulaski, virginia",2527.3
"466",37.26,-80.68,"virginia","giles","giles, virginia",2033.63
"467",37.32,-80.68,"virginia","giles","giles, virginia",1583.03
"468",37.38,-80.68,"virginia","giles","giles, virginia",2225.81
"469",36.6,-80.62,"virginia","carroll","carroll, virginia",1338.03
"470",36.66,-80.62,"virginia","patrick","patrick, virginia",2082.59
"471",36.72,-80.62,"virginia","carroll","carroll, virginia",2616.15
"472",36.78,-80.62,"virginia","carroll","carroll, virginia",2274.71
"473",36.84,-80.62,"virginia","carroll","carroll, virginia",2606
"474",36.9,-80.62,"virginia","carroll","carroll, virginia",2576.25
"475",36.96,-80.62,"virginia","pulaski","pulaski, virginia",2933.63
"476",37.02,-80.62,"virginia","pulaski","pulaski, virginia",2067.39
"477",37.08,-80.62,"virginia","pulaski","pulaski, virginia",1925.05
"478",37.14,-80.62,"virginia","pulaski","pulaski, virginia",1963.01
"479",37.2,-80.62,"virginia","pulaski","pulaski, virginia",1895.53
"480",37.26,-80.62,"virginia","giles","giles, virginia",2170.23
"481",37.32,-80.62,"virginia","giles","giles, virginia",1837.93
"482",37.38,-80.62,"virginia","giles","giles, virginia",3812.32
"483",36.6,-80.56,"virginia","patrick","patrick, virginia",1337.35
"484",36.66,-80.56,"virginia","carroll","carroll, virginia",2852.14
"485",36.72,-80.56,"virginia","carroll","carroll, virginia",2777.31
"486",36.78,-80.56,"virginia","carroll","carroll, virginia",2327.85
"487",36.84,-80.56,"virginia","floyd","floyd, virginia",2800.03
"488",36.9,-80.56,"virginia","floyd","floyd, virginia",2662.09
"489",36.96,-80.56,"virginia","pulaski","pulaski, virginia",2569.24
"490",37.02,-80.56,"virginia","pulaski","pulaski, virginia",2170.31
"491",37.08,-80.56,"virginia","montgomery","montgomery, virginia",1769.83
"492",37.14,-80.56,"virginia","pulaski","pulaski, virginia",1856.6
"493",37.2,-80.56,"virginia","montgomery","montgomery, virginia",1659.7
"494",37.26,-80.56,"virginia","giles","giles, virginia",2854.79
"495",37.32,-80.56,"virginia","giles","giles, virginia",2294.07
"496",37.38,-80.56,"virginia","giles","giles, virginia",3198.23
"497",37.44,-80.56,"virginia","giles","giles, virginia",3055.22
"498",36.6,-80.5,"virginia","patrick","patrick, virginia",1451.4
"499",36.66,-80.5,"virginia","carroll","carroll, virginia",2633.85
"500",36.72,-80.5,"virginia","carroll","carroll, virginia",2755.61
"501",36.78,-80.5,"virginia","floyd","floyd, virginia",2916.75
"502",36.84,-80.5,"virginia","floyd","floyd, virginia",3000.9
"503",36.9,-80.5,"virginia","floyd","floyd, virginia",2793.45
"504",36.96,-80.5,"virginia","floyd","floyd, virginia",2392.61
"505",37.02,-80.5,"virginia","montgomery","montgomery, virginia",2119.9
"506",37.08,-80.5,"virginia","montgomery","montgomery, virginia",2072.21
"507",37.14,-80.5,"virginia","montgomery","montgomery, virginia",1998.89
"508",37.2,-80.5,"virginia","montgomery","montgomery, virginia",1907.58
"509",37.26,-80.5,"virginia","montgomery","montgomery, virginia",2104.18
"510",37.32,-80.5,"virginia","giles","giles, virginia",1986.93
"511",37.38,-80.5,"virginia","giles","giles, virginia",3527.37
"512",37.44,-80.5,"virginia","giles","giles, virginia",3067.31
"513",36.6,-80.44,"virginia","patrick","patrick, virginia",1352.14
"514",36.66,-80.44,"virginia","patrick","patrick, virginia",2657.31
"515",36.72,-80.44,"virginia","floyd","floyd, virginia",2793.12
"516",36.78,-80.44,"virginia","floyd","floyd, virginia",3224.03
"517",36.84,-80.44,"virginia","floyd","floyd, virginia",2803.62
"518",36.9,-80.44,"virginia","floyd","floyd, virginia",2595.69
"519",36.96,-80.44,"virginia","floyd","floyd, virginia",2632.17
"520",37.02,-80.44,"virginia","montgomery","montgomery, virginia",2178.09
"521",37.08,-80.44,"virginia","montgomery","montgomery, virginia",2022.6
"522",37.14,-80.44,"virginia","montgomery","montgomery, virginia",2000.67
"523",37.2,-80.44,"virginia","montgomery","montgomery, virginia",2121.46
"524",37.26,-80.44,"virginia","montgomery","montgomery, virginia",2005.73
"525",37.32,-80.44,"virginia","craig","craig, virginia",2165.18
"526",37.38,-80.44,"virginia","craig","craig, virginia",3124.45
"527",36.6,-80.38,"virginia","patrick","patrick, virginia",1392.87
"528",36.66,-80.38,"virginia","patrick","patrick, virginia",2115
"529",36.72,-80.38,"virginia","patrick","patrick, virginia",2941.5
"530",36.78,-80.38,"virginia","patrick","patrick, virginia",2957.42
"531",36.84,-80.38,"virginia","floyd","floyd, virginia",2683.89
"532",36.9,-80.38,"virginia","floyd","floyd, virginia",2389.54
"533",36.96,-80.38,"virginia","floyd","floyd, virginia",2241
"534",37.02,-80.38,"virginia","montgomery","montgomery, virginia",2341.74
"535",37.08,-80.38,"virginia","montgomery","montgomery, virginia",2075.82
"536",37.14,-80.38,"virginia","montgomery","montgomery, virginia",2180.97
"537",37.2,-80.38,"virginia","montgomery","montgomery, virginia",2290.86
"538",37.26,-80.38,"virginia","montgomery","montgomery, virginia",2074.66
"539",37.32,-80.38,"virginia","montgomery","montgomery, virginia",1834.48
"540",37.38,-80.38,"virginia","craig","craig, virginia",2466.63
"541",37.44,-80.38,"virginia","craig","craig, virginia",2033.22
"542",36.6,-80.32,"virginia","patrick","patrick, virginia",1377.65
"543",36.66,-80.32,"virginia","patrick","patrick, virginia",1599.83
"544",36.72,-80.32,"virginia","patrick","patrick, virginia",2357.62
"545",36.78,-80.32,"virginia","patrick","patrick, virginia",2051.32
"546",36.84,-80.32,"virginia","patrick","patrick, virginia",2674.61
"547",36.9,-80.32,"virginia","floyd","floyd, virginia",2520.94
"548",36.96,-80.32,"virginia","floyd","floyd, virginia",2252.41
"549",37.02,-80.32,"virginia","floyd","floyd, virginia",2383.78
"550",37.08,-80.32,"virginia","montgomery","montgomery, virginia",2106.39
"551",37.14,-80.32,"virginia","montgomery","montgomery, virginia",2174.31
"552",37.2,-80.32,"virginia","montgomery","montgomery, virginia",1561.19
"553",37.26,-80.32,"virginia","montgomery","montgomery, virginia",1840.99
"554",37.32,-80.32,"virginia","montgomery","montgomery, virginia",2571.88
"555",37.38,-80.32,"virginia","craig","craig, virginia",2644.34
"556",37.44,-80.32,"virginia","craig","craig, virginia",2123.33
"557",37.5,-80.32,"virginia","craig","craig, virginia",3397.04
"558",37.56,-80.32,"virginia","craig","craig, virginia",3125.51
"559",36.6,-80.26,"virginia","patrick","patrick, virginia",1345.18
"560",36.66,-80.26,"virginia","patrick","patrick, virginia",1678.69
"561",36.72,-80.26,"virginia","patrick","patrick, virginia",1741.73
"562",36.78,-80.26,"virginia","patrick","patrick, virginia",1310.49
"563",36.84,-80.26,"virginia","patrick","patrick, virginia",1514.18
"564",36.9,-80.26,"virginia","franklin","franklin, virginia",2412.55
"565",36.96,-80.26,"virginia","floyd","floyd, virginia",2246.64
"566",37.02,-80.26,"virginia","floyd","floyd, virginia",2616.34
"567",37.08,-80.26,"virginia","floyd","floyd, virginia",2270.67
"568",37.14,-80.26,"virginia","montgomery","montgomery, virginia",2028.66
"569",37.2,-80.26,"virginia","montgomery","montgomery, virginia",1781.23
"570",37.26,-80.26,"virginia","montgomery","montgomery, virginia",1356.04
"571",37.32,-80.26,"virginia","montgomery","montgomery, virginia",2145.49
"572",37.38,-80.26,"virginia","craig","craig, virginia",1764.88
"573",37.44,-80.26,"virginia","craig","craig, virginia",2550.85
"574",37.5,-80.26,"virginia","craig","craig, virginia",1936.59
"575",37.56,-80.26,"virginia","craig","craig, virginia",2327.65
"576",37.68,-80.26,"virginia","alleghany","alleghany, virginia",2525.16
"577",36.6,-80.2,"virginia","patrick","patrick, virginia",1056.56
"578",36.66,-80.2,"virginia","patrick","patrick, virginia",1351.82
"579",36.72,-80.2,"virginia","patrick","patrick, virginia",1556.89
"580",36.78,-80.2,"virginia","patrick","patrick, virginia",1356.81
"581",36.84,-80.2,"virginia","patrick","patrick, virginia",1278.35
"582",36.9,-80.2,"virginia","franklin","franklin, virginia",2305.22
"583",36.96,-80.2,"virginia","floyd","floyd, virginia",2383.33
"584",37.02,-80.2,"virginia","floyd","floyd, virginia",2483.42
"585",37.08,-80.2,"virginia","floyd","floyd, virginia",1829.57
"586",37.14,-80.2,"virginia","montgomery","montgomery, virginia",2783.81
"587",37.2,-80.2,"virginia","montgomery","montgomery, virginia",1836.94
"588",37.26,-80.2,"virginia","roanoke","roanoke, virginia",1672.15
"589",37.32,-80.2,"virginia","roanoke","roanoke, virginia",1997.03
"590",37.38,-80.2,"virginia","craig","craig, virginia",2547.2
"591",37.44,-80.2,"virginia","craig","craig, virginia",3262.79
"592",37.5,-80.2,"virginia","craig","craig, virginia",1815.22
"593",37.56,-80.2,"virginia","craig","craig, virginia",3242.6
"594",37.62,-80.2,"virginia","alleghany","alleghany, virginia",1635.86
"595",37.68,-80.2,"virginia","alleghany","alleghany, virginia",2634.29
"596",37.74,-80.2,"virginia","alleghany","alleghany, virginia",1985.23
"597",37.8,-80.2,"virginia","alleghany","alleghany, virginia",2427.79
"598",36.6,-80.14,"virginia","patrick","patrick, virginia",1053.86
"599",36.66,-80.14,"virginia","patrick","patrick, virginia",1220.51
"600",36.72,-80.14,"virginia","patrick","patrick, virginia",1182.38
"601",36.78,-80.14,"virginia","patrick","patrick, virginia",1191.05
"602",36.84,-80.14,"virginia","patrick","patrick, virginia",1170.08
"603",36.9,-80.14,"virginia","franklin","franklin, virginia",1351.12
"604",36.96,-80.14,"virginia","franklin","franklin, virginia",2678.69
"605",37.02,-80.14,"virginia","floyd","floyd, virginia",2489.92
"606",37.08,-80.14,"virginia","floyd","floyd, virginia",2799.58
"607",37.14,-80.14,"virginia","roanoke","roanoke, virginia",2641.76
"608",37.2,-80.14,"virginia","roanoke","roanoke, virginia",3084.32
"609",37.26,-80.14,"virginia","roanoke","roanoke, virginia",1116.07
"610",37.32,-80.14,"virginia","roanoke","roanoke, virginia",3026.42
"611",37.38,-80.14,"virginia","craig","craig, virginia",2003.04
"612",37.44,-80.14,"virginia","craig","craig, virginia",1703.14
"613",37.5,-80.14,"virginia","craig","craig, virginia",1573.37
"614",37.56,-80.14,"virginia","craig","craig, virginia",1797.14
"615",37.62,-80.14,"virginia","alleghany","alleghany, virginia",2485
"616",37.68,-80.14,"virginia","alleghany","alleghany, virginia",1981.49
"617",37.74,-80.14,"virginia","alleghany","alleghany, virginia",2227.18
"618",37.8,-80.14,"virginia","alleghany","alleghany, virginia",1840.83
"619",37.86,-80.14,"virginia","alleghany","alleghany, virginia",2177.75
"620",36.6,-80.08,"virginia","henry","henry, virginia",1050.3
"621",36.66,-80.08,"virginia","henry","henry, virginia",981.77
"622",36.72,-80.08,"virginia","henry","henry, virginia",1207.48
"623",36.78,-80.08,"virginia","patrick","patrick, virginia",1248.11
"624",36.84,-80.08,"virginia","franklin","franklin, virginia",1091.75
"625",36.9,-80.08,"virginia","franklin","franklin, virginia",1325.72
"626",36.96,-80.08,"virginia","franklin","franklin, virginia",1616.27
"627",37.02,-80.08,"virginia","franklin","franklin, virginia",1440.85
"628",37.08,-80.08,"virginia","franklin","franklin, virginia",2070.86
"629",37.14,-80.08,"virginia","franklin","franklin, virginia",1921.59
"630",37.2,-80.08,"virginia","roanoke","roanoke, virginia",1499.14
"631",37.26,-80.08,"virginia","roanoke","roanoke, virginia",1689.52
"632",37.32,-80.08,"virginia","roanoke","roanoke, virginia",1497.37
"633",37.38,-80.08,"virginia","roanoke","roanoke, virginia",1457.61
"634",37.44,-80.08,"virginia","craig","craig, virginia",1543.22
"635",37.5,-80.08,"virginia","craig","craig, virginia",1420.94
"636",37.56,-80.08,"virginia","craig","craig, virginia",1369.96
"637",37.62,-80.08,"virginia","craig","craig, virginia",2444.08
"638",37.68,-80.08,"virginia","alleghany","alleghany, virginia",1638.13
"639",37.74,-80.08,"virginia","alleghany","alleghany, virginia",1493.95
"640",37.8,-80.08,"virginia","alleghany","alleghany, virginia",1451.02
"641",37.86,-80.08,"virginia","alleghany","alleghany, virginia",2260.07
"642",37.92,-80.08,"virginia","alleghany","alleghany, virginia",2508.87
"643",36.6,-80.02,"virginia","henry","henry, virginia",956.84
"644",36.66,-80.02,"virginia","henry","henry, virginia",969.27
"645",36.72,-80.02,"virginia","henry","henry, virginia",1131.64
"646",36.78,-80.02,"virginia","henry","henry, virginia",891.5
"647",36.84,-80.02,"virginia","franklin","franklin, virginia",1189.35
"648",36.9,-80.02,"virginia","franklin","franklin, virginia",1353.83
"649",36.96,-80.02,"virginia","franklin","franklin, virginia",1352.78
"650",37.02,-80.02,"virginia","franklin","franklin, virginia",1222.73
"651",37.08,-80.02,"virginia","franklin","franklin, virginia",1437.5
"652",37.14,-80.02,"virginia","franklin","franklin, virginia",1556.75
"653",37.2,-80.02,"virginia","roanoke","roanoke, virginia",1297.62
"654",37.26,-80.02,"virginia","roanoke","roanoke, virginia",1017.7
"655",37.32,-80.02,"virginia","roanoke","roanoke, virginia",1184.7
"656",37.38,-80.02,"virginia","roanoke","roanoke, virginia",1588.78
"657",37.44,-80.02,"virginia","botetourt","botetourt, virginia",1472.23
"658",37.5,-80.02,"virginia","craig","craig, virginia",2117.92
"659",37.56,-80.02,"virginia","craig","craig, virginia",1196.23
"660",37.62,-80.02,"virginia","botetourt","botetourt, virginia",2486.86
"661",37.68,-80.02,"virginia","alleghany","alleghany, virginia",2024.33
"662",37.74,-80.02,"virginia","alleghany","alleghany, virginia",1529.57
"663",37.8,-80.02,"virginia","alleghany","alleghany, virginia",1474.78
"664",37.86,-80.02,"virginia","alleghany","alleghany, virginia",1848.78
"665",37.92,-80.02,"virginia","alleghany","alleghany, virginia",2990.34
"666",37.98,-80.02,"virginia","bath","bath, virginia",2838.05
"667",36.6,-79.96,"virginia","henry","henry, virginia",936.88
"668",36.66,-79.96,"virginia","henry","henry, virginia",963.88
"669",36.72,-79.96,"virginia","henry","henry, virginia",816.46
"670",36.78,-79.96,"virginia","henry","henry, virginia",1067.31
"671",36.84,-79.96,"virginia","franklin","franklin, virginia",1244.34
"672",36.9,-79.96,"virginia","franklin","franklin, virginia",1386.37
"673",36.96,-79.96,"virginia","franklin","franklin, virginia",1136.9
"674",37.02,-79.96,"virginia","franklin","franklin, virginia",1090.62
"675",37.08,-79.96,"virginia","franklin","franklin, virginia",1168.71
"676",37.14,-79.96,"virginia","franklin","franklin, virginia",1829.89
